date,city,latitude,longitude,users,sessions,newUsers
2019-06-09,Glasgow,55.8642,-4.2518,104,121,62
2018-08-10,Dumbarton,55.9419,-4.5646,2,2,2
2019-11-19,Bo'ness,56.0019,-3.6035,1,1,0
2020-01-10,Inverurie,57.2835,-2.374,3,3,3
2020-02-25,Rutherglen,55.829,-4.2247,2,5,2
2019-05-12,Livingston,55.9007,-3.5181,4,4,2
2019-09-10,Hamilton,55.7832,-4.0537,2,2,2
2017-07-31,Inverurie,57.2835,-2.374,1,1,1
2016-10-29,Fort William,56.8198,-5.1052,2,2,1
2018-12-06,Kilbride,56.3755,-5.4727,1,1,1
2020-03-11,Clydebank,55.9007,-4.4048,1,1,0
2018-02-11,Perth,56.395,-3.4308,1,1,1
2018-09-07,Annan,54.9902,-3.2598,1,1,0
2018-05-01,Dunfermline,56.0717,-3.4522,2,3,1
2020-04-27,Uddingston,55.8157,-4.0791,1,1,0
2019-05-15,Musselburgh,55.9457,-3.0539,2,2,2
2016-10-17,Stirling,56.1141,-3.9369,1,1,1
2019-06-13,Kirkintilloch,55.9453,-4.1562,2,2,2
2018-01-07,Paisley,55.8473,-4.4401,5,5,4
2018-04-26,Bo'ness,56.013,-3.6051,1,1,1
2016-11-27,Irvine,55.6147,-4.6696,1,1,1
2019-10-17,Livingston,55.9007,-3.5181,5,6,2
2019-06-12,Rosyth,56.0365,-3.4231,1,1,1
2018-02-25,Clydebank,55.9001,-4.4048,1,1,1
2019-07-31,Lasswade,55.8753,-3.114,1,1,0
2019-05-27,Glenrothes,56.2008,-3.1599,1,1,1
2019-04-11,Perth,56.395,-3.4308,1,2,0
2017-11-03,Uddingston,55.8157,-4.0791,1,1,1
2019-11-25,Livingston,55.9007,-3.5181,10,11,8
2017-09-07,Kilmarnock,55.6116,-4.4988,1,1,0
2017-09-30,Inveraray,56.2008,-5.0754,1,2,1
2018-11-12,Edinburgh,55.9533,-3.1883,64,78,33
2019-10-25,Paisley,55.8473,-4.4401,2,2,2
2018-09-12,Cumbernauld,55.9453,-3.9925,1,1,1
2017-03-10,Dundee,56.462,-2.9707,3,3,1
2019-01-14,Rutherglen,55.8367,-4.2243,1,1,0
2019-11-01,Kirkcaldy,56.1165,-3.1581,1,2,1
2016-12-15,Dunfermline,56.0717,-3.4522,7,7,5
2018-02-17,North Berwick,56.0584,-2.7196,2,2,1
2019-05-01,Coatbridge,55.8642,-4.0193,2,3,0
2019-11-25,Eskdalemuir,55.2678,-3.1757,1,1,1
2020-04-19,Stirling,56.1165,-3.9369,1,1,0
2019-01-03,Greenock,55.9533,-4.772,1,1,1
2018-06-19,Biggar,55.6147,-3.524,1,1,1
2019-06-14,Aberdeen,57.1497,-2.0943,6,6,4
2020-04-27,Kirkcaldy,56.1168,-3.1581,3,4,3
2017-07-18,St Andrews,56.3398,-2.7967,1,1,0
2018-02-21,Dunfermline,56.0717,-3.4522,5,6,2
2019-07-22,Dumfries,55.0709,-3.6051,2,2,1
2018-11-16,Falkirk,56.0019,-3.7839,1,1,1
2020-02-07,Hamilton,55.7776,-4.0537,2,4,1
2017-04-10,Glasgow,55.8622,-4.2518,39,45,24
2019-03-18,Avoch,57.5953,-4.177,1,1,1
2019-12-29,Stirling,56.1168,-3.9369,3,3,2
2017-09-01,Hamilton,55.7776,-4.0537,4,4,3
2020-03-15,Perth,56.395,-3.4308,2,2,2
2019-08-04,Edinburgh,55.9533,-3.1883,37,42,29
2018-03-08,(not set),0,0,6,8,3
2018-04-05,Rutherglen,55.829,-4.2247,2,2,1
2019-06-09,Perth,56.395,-3.4308,3,3,2
2017-01-05,Coatbridge,55.8642,-4.0193,1,1,1
2019-10-29,Irvine,55.6116,-4.6696,1,1,1
2017-06-05,Portlethen,57.0617,-2.1295,1,1,0
2018-09-05,Glasgow,55.8642,-4.2518,55,62,24
2018-05-16,Glasgow,55.8642,-4.2518,58,78,38
2020-04-28,Coatbridge,55.8642,-4.0193,1,1,1
2018-04-27,Irvine,55.6147,-4.6696,1,1,0
2020-03-03,Paisley,55.8473,-4.4401,2,5,1
2016-09-02,Paisley,55.8473,-4.4401,2,2,2
2020-01-17,Stirling,56.1165,-3.9369,1,1,1
2017-08-11,Dunfermline,56.0717,-3.4522,2,2,2
2017-11-07,Kilmacolm,55.9007,-4.6268,1,1,0
2018-01-13,Inverurie,57.2835,-2.374,1,1,1
2017-11-07,Edinburgh,55.9533,-3.1883,95,102,47
2017-05-28,Inverurie,57.2835,-2.374,1,1,1
2019-10-08,Aberdeen,57.1497,-2.0943,4,4,3
2019-11-13,Barrhead,55.7939,-4.3977,2,2,1
2018-10-11,Renfrew,55.8753,-4.3915,1,1,0
2018-11-28,Lerwick,60.153,-1.1493,1,1,1
2020-02-09,Dunfermline,56.0717,-3.4522,4,5,4
2018-04-10,Alexandria,56.013,-4.5789,1,1,1
2018-07-03,Montrose,56.7069,-2.4661,1,1,0
2018-06-27,Dundee,56.462,-2.9707,5,5,3
2016-11-07,Dumfries,55.0709,-3.6035,1,1,1
2017-06-15,St Andrews,56.3398,-2.7967,1,1,1
2018-12-27,Irvine,55.6234,-4.6696,1,1,0
2020-02-12,(not set),0,0,18,21,10
2019-07-05,Stornoway,58.2094,-6.3849,1,1,0
2020-03-13,Dumfries,55.0709,-3.6051,2,2,2
2016-11-29,Inverness,57.4778,-4.2247,2,2,2
2019-02-28,Falkirk,56.013,-3.7839,1,1,1
2017-02-17,Barrhead,55.7967,-4.3977,1,1,0
2019-11-28,Dunfermline,56.0717,-3.4522,6,6,3
2017-09-19,Biggar,55.6234,-3.524,1,3,0
2018-12-06,Paisley,55.8473,-4.4401,1,1,0
2016-11-12,Dundee,56.462,-2.9707,2,3,1
2017-10-10,Rosyth,56.0365,-3.4231,1,1,1
2019-08-21,Kilbride,56.3755,-5.4727,1,2,1
2019-08-23,Musselburgh,55.9457,-3.0539,1,1,1
2019-12-04,Glasgow,55.8642,-4.2518,67,77,45
2016-09-11,(not set),0,0,2,2,0
2019-09-26,Motherwell,55.7776,-3.9811,1,4,1
2019-08-04,Glenrothes,56.2008,-3.1599,2,3,1
2019-07-16,Edinburgh,55.9565,-3.1883,75,80,44
2020-04-05,Aberdeen,57.1497,-2.0943,1,1,1
2019-07-10,Irvine,55.6116,-4.6696,1,1,1
2017-08-31,Greenock,55.9533,-4.772,1,1,0
2018-01-20,(not set),0,0,8,8,6
2020-03-03,Hamilton,55.7776,-4.0537,2,2,0
2019-07-09,Glasgow,55.8622,-4.2518,82,94,49
2019-09-12,Inverness,57.4778,-4.2243,3,3,2
2017-04-05,Biggar,55.6147,-3.524,1,1,0
2018-03-08,Greenock,55.9533,-4.772,2,2,1
2019-09-13,Glenrothes,56.2008,-3.1599,3,3,3
2017-03-27,Livingston,55.9007,-3.5181,1,1,1
2017-12-06,Stirling,56.1141,-3.9369,4,4,3
2019-03-29,Glasgow,55.8642,-4.2518,31,37,21
2019-02-16,Johnstone,55.8373,-4.5139,1,1,1
2017-09-13,Livingston,55.9001,-3.5181,4,4,4
2019-04-20,Kilbride,56.3755,-5.4727,1,1,1
2016-11-21,(not set),0,0,3,4,1
2018-04-11,Hamilton,55.7776,-4.0537,2,2,1
2019-09-21,Glasgow,55.8642,-4.2518,72,76,55
2017-08-01,Dundee,56.462,-2.9707,3,3,0
2016-10-23,Kirkcaldy,56.1165,-3.1581,2,2,1
2019-10-14,Elgin,57.6495,-3.3185,1,1,0
2017-08-23,Dundee,56.462,-2.9707,1,1,1
2017-09-13,Hamilton,55.7776,-4.0537,5,5,4
2017-09-07,Stirling,56.1141,-3.9369,1,1,1
2017-11-15,Aberdeen,57.1497,-2.0943,3,5,3
2019-12-15,Dundee,56.462,-2.9707,4,4,3
2017-07-31,Stirling,56.1165,-3.9369,3,3,2
2018-10-18,Kirkcaldy,56.1168,-3.1581,1,1,1
2019-03-28,Edinburgh,55.9565,-3.1883,117,130,78
2020-01-16,Bo'ness,56.0019,-3.6035,1,1,1
2017-08-15,Renfrew,55.8753,-4.3915,1,1,1
2017-07-02,Falkirk,56.0019,-3.7839,1,1,1
2019-05-08,Dunfermline,56.0717,-3.4522,4,4,2
2019-06-09,Falkirk,55.9887,-3.7839,2,2,1
2018-12-03,Cumbernauld,55.9392,-3.9925,1,1,1
2019-11-09,(not set),0,0,14,16,11
2017-01-13,Dumfries,55.0709,-3.6051,1,1,1
2019-11-05,Montrose,56.7069,-2.4661,1,1,0
2019-07-28,Paisley,55.8473,-4.4401,2,2,1
2018-12-11,Gorebridge,55.8373,-3.0461,1,1,1
2019-06-26,Inverness,57.4778,-4.2243,4,5,3
2018-01-07,Cumbernauld,55.9392,-3.9925,1,1,1
2017-08-01,Alloa,56.1168,-3.7919,2,2,1
2016-10-31,North Berwick,56.0584,-2.7196,1,1,1
2019-07-11,Ayr,55.4586,-4.6292,3,3,3
2018-03-30,Barrhead,55.7967,-4.3977,2,2,0
2017-04-05,Dunfermline,56.0717,-3.4522,1,1,0
2017-09-19,Perth,56.395,-3.4308,4,4,4
2019-03-31,Glasgow,55.8642,-4.2518,63,70,41
2018-06-24,Alloa,56.1168,-3.7919,2,2,2
2018-11-04,Dumbarton,55.9453,-4.5646,1,1,1
2018-01-31,Coatbridge,55.8642,-4.0193,1,1,1
2018-11-25,Hamilton,55.7776,-4.0537,2,4,0
2019-05-20,Clydebank,55.9007,-4.4048,3,4,3
2019-04-11,Kirkcaldy,56.1165,-3.1581,1,1,1
2017-01-13,Stirling,56.1141,-3.9369,1,1,1
2019-06-11,Glenrothes,56.2008,-3.1599,1,1,1
2017-12-26,Glenrothes,56.2008,-3.1599,1,1,0
2017-04-10,Stirling,56.1165,-3.9369,3,5,3
2020-04-22,Paisley,55.8473,-4.4401,3,3,3
2019-10-02,Paisley,55.8473,-4.4401,3,3,1
2018-06-07,North Berwick,56.0584,-2.7196,1,1,0
2018-04-25,Inverurie,57.2835,-2.374,2,2,0
2019-03-01,Greenock,55.9533,-4.772,1,1,0
2019-02-05,Kilwinning,55.6559,-4.7031,1,1,1
2019-04-30,(not set),0,0,11,14,8
2017-03-12,Irvine,55.6234,-4.6696,2,2,2
2019-06-12,Dunfermline,56.0717,-3.4522,3,3,2
2018-01-07,Biggar,55.6234,-3.524,1,1,0
2018-02-19,Kirkintilloch,55.9392,-4.1562,5,7,4
2020-01-21,Kilwinning,55.6559,-4.7031,2,2,1
2017-06-23,Fort William,56.8198,-5.1052,2,2,1
2018-07-02,Edinburgh,55.9533,-3.1883,49,54,32
2019-01-26,Aberdeen,57.1497,-2.0943,4,4,3
2017-12-13,Uddingston,55.8157,-4.0791,1,1,0
2016-12-01,Kirkcaldy,56.1165,-3.1581,1,1,1
2017-09-13,Inverness,57.4778,-4.2243,1,1,1
2018-02-03,Forres,57.5953,-3.62,1,1,1
2017-07-31,Hamilton,55.7776,-4.0537,4,4,3
2019-05-17,Barrhead,55.7967,-4.3977,1,1,0
2017-05-17,Musselburgh,55.9419,-3.0539,1,1,1
2017-01-24,Glasgow,55.8642,-4.2518,35,40,24
2019-02-05,Glasgow,55.8642,-4.2518,74,89,53
2018-08-10,Cumbernauld,55.9457,-3.9925,1,1,0
2019-06-12,Rosyth,56.0365,-3.4229,1,1,0
2020-01-31,Biggar,55.6116,-3.524,1,1,1
2017-07-01,Rutherglen,55.829,-4.2243,1,2,0
2017-04-22,Fort William,56.8198,-5.1052,1,1,1
2018-12-12,Dumbarton,55.9392,-4.5646,1,1,1
2017-12-25,Inverurie,57.2835,-2.374,1,1,1
2020-02-08,Hamilton,55.7776,-4.0537,2,2,2
2017-04-28,Dumfries,55.0709,-3.6035,1,1,1
2017-08-30,Edinburgh,55.9533,-3.1883,71,80,34
2018-06-26,Paisley,55.8473,-4.4401,3,3,2
2018-10-23,Aberdeen,57.1497,-2.0943,3,3,2
2019-09-14,Glasgow,55.8622,-4.2518,31,41,14
2017-06-26,Aberdeen,57.1497,-2.0943,6,9,3
2017-04-20,Musselburgh,55.9392,-3.0539,1,1,1
2016-11-05,Alloa,56.1141,-3.7919,1,1,1
2017-08-30,Biggar,55.6147,-3.524,1,2,0
2020-02-14,(not set),0,0,15,15,12
2019-08-28,Clydebank,55.9007,-4.4048,1,1,1
2017-08-27,Dunfermline,56.0717,-3.4522,6,7,2
2017-07-12,Livingston,55.8938,-3.5181,6,6,5
2018-01-24,Aberdeen,57.1497,-2.0943,6,9,5
2018-09-23,Kirkintilloch,55.9419,-4.1562,2,2,1
2017-09-30,Irvine,55.6234,-4.6696,2,2,2
2016-09-07,Glasgow,55.8642,-4.2518,9,9,6
2016-09-26,Aberdeen,57.1497,-2.0943,3,3,3
2019-12-08,Livingston,55.9001,-3.5181,8,8,7
2018-05-09,(not set),0,0,5,5,3
2016-09-19,Inverurie,57.2835,-2.374,2,2,2
2016-09-12,(not set),0,0,6,7,2
2017-01-17,(not set),0,0,6,6,4
2018-02-21,Motherwell,55.7776,-3.9811,2,2,2
2016-12-18,North Berwick,56.0584,-2.7219,1,1,0
2019-09-09,Elgin,57.6495,-3.3185,1,1,1
2018-03-08,(not set),0,0,3,3,3
2017-03-03,Irvine,55.6147,-4.6696,1,1,1
2016-10-23,Inverness,57.4778,-4.2247,1,1,1
2019-11-10,Rutherglen,55.829,-4.2247,3,3,3
2017-05-12,Clydebank,55.9001,-4.4048,3,3,3
2016-10-23,Cumbernauld,55.9457,-3.9925,2,2,2
2017-08-20,Lerwick,60.153,-1.1493,1,1,1
2020-02-24,Inverurie,57.2835,-2.374,1,1,1
2020-04-24,Musselburgh,55.9457,-3.0539,1,4,1
2018-03-28,Gorebridge,55.8367,-3.0461,1,1,1
2018-07-30,Clydebank,55.9001,-4.4048,1,1,0
2019-03-25,Motherwell,55.7832,-3.9811,1,1,1
2019-07-07,Aberdeen,57.1497,-2.0943,1,1,1
2019-04-29,North Berwick,56.0584,-2.7196,3,4,2
2018-10-25,Dumfries,55.0709,-3.6051,1,1,0
2017-05-02,Dundee,56.462,-2.9707,1,1,0
2017-12-31,Kinross,56.2008,-3.4231,1,2,0
2018-01-29,Renfrew,55.8753,-4.3915,2,2,2
2018-08-13,Glasgow,55.8642,-4.2518,41,46,21
2018-10-01,Alloa,56.1165,-3.7919,2,3,2
2019-11-19,Hamilton,55.7832,-4.0537,5,6,4
2018-05-12,Greenock,55.9533,-4.772,2,2,1
2019-01-04,East Kilbride,55.7644,-4.177,1,1,1
2017-02-24,Coatbridge,55.8642,-4.0193,1,1,1
2019-01-30,Kirkintilloch,55.9457,-4.1562,5,7,2
2018-03-29,Kilmarnock,55.6147,-4.4988,1,1,1
2017-10-01,(not set),0,0,3,3,3
2020-04-09,Kelso,55.6,-2.4322,1,1,1
2018-02-17,Glenrothes,56.2008,-3.1599,1,3,0
2018-03-22,Motherwell,55.7832,-3.9811,2,2,2
2016-09-09,Aberdeen,57.1497,-2.0943,4,4,3
2019-06-18,Falkirk,56.013,-3.7839,12,12,6
2019-05-09,Renfrew,55.882,-4.3915,1,2,1
2020-03-06,Livingston,55.9007,-3.5181,3,5,2
2019-08-01,(not set),0,0,11,13,5
2017-06-26,Rutherglen,55.829,-4.2243,1,1,0
2020-04-02,Falkirk,56.0019,-3.7839,2,2,2
2019-09-07,Gorebridge,55.829,-3.0461,1,1,1
2019-06-13,Johnstone,55.8373,-4.5139,1,1,0
2018-12-06,St Andrews,56.3398,-2.7967,1,1,1
2018-12-02,Glasgow,55.8642,-4.2518,41,42,23
2017-07-30,Paisley,55.8473,-4.4401,1,1,1
2017-09-16,Rosyth,56.0365,-3.4231,1,3,0
2019-01-17,Paisley,55.8473,-4.4401,1,1,0
2020-02-06,Alloa,56.1168,-3.7919,1,4,1
2016-10-19,Kilbride,56.3755,-5.4727,1,1,1
2017-09-09,Irvine,55.6147,-4.6696,1,1,1
2019-08-21,Dundee,56.462,-2.9707,2,2,2
2016-12-14,Livingston,55.9007,-3.5181,6,7,4
2018-02-26,Musselburgh,55.9457,-3.0539,1,1,1
2019-07-20,Dundee,56.462,-2.9707,1,1,0
2018-04-28,East Kilbride,55.7644,-4.177,1,4,0
2017-08-15,Portlethen,57.0617,-2.1295,1,1,1
2019-01-06,Kilmarnock,55.6234,-4.4988,1,1,0
2019-01-17,Musselburgh,55.9392,-3.0539,2,2,2
2017-02-05,Edinburgh,55.9533,-3.1883,61,67,42
2017-06-24,Dundee,56.462,-2.9707,2,2,0
2018-09-20,Alexandria,56.013,-4.5777,1,1,1
2018-02-12,Peebles,55.6559,-3.1936,1,1,1
2016-10-23,Glasgow,55.8642,-4.2518,24,26,19
2018-04-16,Clydebank,55.9007,-4.4048,1,1,0
2019-05-09,Dingwall,57.6098,-4.4284,1,1,1
2017-09-13,Biggar,55.6116,-3.524,1,1,0
2017-03-07,Paisley,55.8473,-4.4401,1,1,1
2019-04-14,East Kilbride,55.7644,-4.177,1,1,1
2019-10-29,Cumbernauld,55.9419,-3.9925,3,3,3
2018-08-31,Livingston,55.9001,-3.5181,5,5,3
2019-07-04,Dumfries,55.0709,-3.6051,1,1,1
2016-11-30,Aberdeen,57.1497,-2.0943,1,1,1
2019-07-06,Kirkintilloch,55.9392,-4.1562,3,3,2
2018-11-10,St Andrews,56.3398,-2.7967,2,2,1
2019-01-29,Musselburgh,55.9419,-3.0539,1,1,1
2020-02-14,Kilmarnock,55.6116,-4.4988,3,3,1
2016-09-15,Larkhall,55.7377,-3.9717,1,1,1
2019-01-28,Livingston,55.9007,-3.5181,9,10,6
2017-12-03,Stirling,56.1165,-3.9369,2,2,2
2017-12-20,Glasgow,55.8642,-4.2518,29,33,17
2019-10-27,Ayr,55.4586,-4.6292,1,1,1
2018-10-02,Barrhead,55.7967,-4.3977,2,2,1
2020-04-29,Kirkintilloch,55.9453,-4.1562,1,1,0
2020-01-09,Stornoway,58.2094,-6.3849,1,1,1
2017-10-10,East Kilbride,55.7644,-4.177,1,1,0
2019-10-09,Livingston,55.9001,-3.5181,14,14,7
2017-07-20,Elgin,57.6495,-3.3185,1,1,1
2017-12-24,Inverbervie,56.8198,-2.2798,1,1,1
2017-04-25,Perth,56.395,-3.4308,1,1,1
2016-10-21,Uddingston,55.8168,-4.0791,1,1,0
2019-11-22,East Kilbride,55.7644,-4.177,4,5,4
2017-09-13,Stirling,56.1165,-3.9369,3,3,2
2018-05-07,Clydebank,55.9007,-4.4048,2,2,2
2019-06-18,Irvine,55.6116,-4.6696,2,2,1
2017-04-24,(not set),0,0,4,4,2
2019-09-11,Kirkcaldy,56.1165,-3.1581,5,6,2
2018-04-09,Rutherglen,55.8373,-4.2243,1,1,1
2017-12-19,Elgin,57.6495,-3.3185,1,1,0
2016-12-02,Inverness,57.4778,-4.2247,1,1,1
2017-12-06,Musselburgh,55.9392,-3.0539,3,3,2
2019-04-30,East Kilbride,55.7644,-4.177,4,5,3
2020-03-02,North Berwick,56.0584,-2.7196,3,3,2
2018-10-31,Cumbernauld,55.9457,-3.9925,2,2,1
2018-04-11,Coatbridge,55.8622,-4.0193,2,2,0
2020-01-08,Kirkcaldy,56.1165,-3.1581,1,1,1
2018-11-11,Irvine,55.6147,-4.6696,1,1,1
2019-11-02,North Berwick,56.0584,-2.7196,3,3,1
2018-07-12,Kirkcaldy,56.1165,-3.1581,2,2,1
2018-06-20,Dingwall,57.6098,-4.4284,2,2,2
2019-10-03,Uddingston,55.8157,-4.0791,1,1,1
2017-06-05,Falkirk,56.0019,-3.7839,1,2,0
2017-04-10,Duns,55.7832,-2.3435,1,1,0
2018-01-28,(not set),0,0,9,14,5
2019-06-07,Alness,57.696,-4.2568,2,2,2
2019-06-22,Glenrothes,56.2061,-3.1599,1,1,1
2018-05-10,Barrhead,55.7939,-4.3977,1,2,0
2020-02-02,Edinburgh,55.9533,-3.1883,101,114,59
2018-01-21,Greenock,55.9565,-4.772,1,1,1
2019-03-05,Motherwell,55.7832,-3.9811,1,1,1
2020-02-25,Aberdeen,57.1497,-2.0943,1,1,1
2016-11-05,Dundee,56.462,-2.9707,4,5,4
2019-11-25,Ayr,55.4586,-4.6292,1,2,1
2019-09-22,(not set),0,0,11,12,7
2019-09-16,Glenrothes,56.2008,-3.1599,1,1,1
2017-08-28,Falkirk,56.0019,-3.7839,1,1,0
2019-09-25,Livingston,55.9007,-3.5181,8,9,4
2018-12-31,Kilwinning,55.6559,-4.7031,1,1,0
2018-01-12,(not set),0,0,4,4,2
2017-08-21,Montrose,56.7069,-2.4661,2,2,0
2017-07-11,North Berwick,56.0584,-2.7196,2,2,1
2018-05-04,Stirling,56.1165,-3.9369,1,1,1
2018-10-16,(not set),0,0,4,4,2
2019-12-04,Irvine,55.6116,-4.6696,1,1,1
2017-09-13,Inverbervie,56.8198,-2.2798,1,2,1
2018-06-11,Motherwell,55.7832,-3.9811,1,1,1
2019-10-23,Clydebank,55.9001,-4.4048,1,1,1
2017-11-26,Livingston,55.9007,-3.5181,2,2,0
2019-08-21,Glasgow,55.8622,-4.2518,73,85,53
2019-03-28,Dundee,56.462,-2.9707,4,4,2
2018-09-30,Cumbernauld,55.9453,-3.9925,1,1,1
2016-09-02,North Berwick,56.0584,-2.7196,3,4,2
2017-12-19,Glenrothes,56.2008,-3.1599,1,1,1
2017-07-11,Livingston,55.9007,-3.5181,5,5,2
2017-07-06,Dundee,56.462,-2.9707,3,3,3
2019-05-31,Dundee,56.462,-2.9707,1,1,0
2017-02-02,Paisley,55.8473,-4.4401,2,2,2
2017-05-15,Kilmarnock,55.6147,-4.4988,1,1,1
2018-09-28,Musselburgh,55.9392,-3.0539,2,2,1
2017-04-16,East Kilbride,55.7644,-4.177,1,1,1
2019-11-30,(not set),0,0,11,12,7
2019-01-25,North Berwick,56.0584,-2.7196,2,2,2
2020-02-06,Rutherglen,55.829,-4.2247,1,1,0
2018-02-08,Rutherglen,55.8373,-4.2243,2,2,2
2017-12-12,(not set),0,0,4,4,2
2018-06-16,Edinburgh,55.9533,-3.1883,40,43,22
2020-01-03,Kilmarnock,55.6234,-4.4988,1,2,0
2017-03-22,Kirkcaldy,56.1165,-3.1581,1,1,1
2019-07-14,East Kilbride,55.7644,-4.177,1,1,1
2019-02-11,Dumfries,55.0709,-3.6051,1,1,1
2018-09-09,Glenrothes,56.2318,-3.1599,2,2,1
2019-12-24,Clydebank,55.9001,-4.4048,1,1,1
2019-10-17,Edinburgh,55.9533,-3.1883,75,86,42
2017-11-03,Livingston,55.9007,-3.5181,6,6,5
2016-10-17,Aberdeen,57.1497,-2.0943,5,5,3
2017-07-20,Kilwinning,55.6531,-4.7031,1,2,0
2017-12-18,Glenrothes,56.2061,-3.1599,1,1,1
2019-05-10,Uddingston,55.8168,-4.0791,1,1,1
2019-03-21,Forfar,56.6436,-2.8891,1,1,1
2020-03-26,Hamilton,55.7832,-4.0537,2,2,1
2018-04-25,North Berwick,56.0584,-2.7196,1,1,0
2019-11-14,Edinburgh,55.9565,-3.1883,93,102,65
2020-02-08,Portree,57.4125,-6.196,1,1,1
2016-10-03,Dundee,56.462,-2.9707,6,6,4
2019-07-28,Hamilton,55.7776,-4.0537,3,3,3
2016-11-10,Paisley,55.8473,-4.4401,4,5,3
2017-02-17,Inverness,57.4778,-4.2247,4,4,3
2016-10-27,Kilwinning,55.6559,-4.7031,1,2,0
2019-10-18,Glenrothes,56.2008,-3.1599,1,1,1
2019-11-10,Ayr,55.4586,-4.6292,1,1,1
2020-02-08,Paisley,55.8473,-4.4401,1,1,0
2017-09-14,Livingston,55.9007,-3.5181,12,14,10
2020-02-16,Dundee,56.462,-2.9707,5,6,4
2019-10-15,Aberdeen,57.1497,-2.0943,2,2,2
2019-06-24,(not set),0,0,18,18,16
2019-06-28,Ayr,55.4586,-4.6292,1,1,0
2018-04-08,Glasgow,55.8642,-4.2518,58,73,39
2017-03-20,Biggar,55.6147,-3.524,1,4,0
2016-09-23,Perth,56.395,-3.4308,1,1,1
2019-08-25,(not set),0,0,15,16,7
2020-04-11,Dunfermline,56.0717,-3.4522,2,2,1
2017-02-02,Glenrothes,56.2008,-3.1599,1,1,1
2017-07-17,Johnstone,55.829,-4.5139,1,1,1
2019-08-03,Bo'ness,56.0019,-3.6035,1,1,0
2018-03-21,Barrhead,55.7967,-4.3977,1,1,0
2017-05-25,North Berwick,56.0584,-2.7196,2,3,1
2019-06-19,Portlethen,57.0617,-2.1295,1,1,1
2019-01-15,Hamilton,55.7832,-4.0537,2,2,2
2017-06-01,Montrose,56.7069,-2.4661,1,1,0
2016-11-06,Cumbernauld,55.9392,-3.9925,1,1,0
2019-04-12,Cumbernauld,55.9419,-3.9925,2,3,2
2019-11-19,Hamilton,55.7832,-4.0537,5,6,3
2017-10-22,Gourock,55.9533,-4.8169,1,1,1
2017-03-31,Inverurie,57.2835,-2.374,1,1,1
2020-02-20,Forfar,56.6436,-2.8891,1,1,1
2017-07-28,(not set),0,0,2,3,2
2018-08-17,Alexandria,56.0019,-4.5789,1,1,0
2019-03-17,Edinburgh,55.9533,-3.1883,103,119,71
2019-06-07,Lochwinnoch,55.7967,-4.6292,1,1,1
2019-07-03,Hamilton,55.7832,-4.0537,5,5,4
2018-02-11,Edinburgh,55.9533,-3.1883,84,92,49
2017-11-06,Livingston,55.9007,-3.5181,3,6,2
2019-06-23,Irvine,55.6147,-4.6696,2,2,2
2019-08-08,Livingston,55.9007,-3.5181,9,9,4
2017-04-08,Kirkcaldy,56.1141,-3.1581,1,1,1
2017-04-24,Hamilton,55.7776,-4.0537,2,2,1
2018-05-07,Falkirk,56.0019,-3.7839,2,3,0
2017-06-06,Larkhall,55.7377,-3.9717,1,1,1
2020-02-13,Johnstone,55.829,-4.5139,1,1,0
2017-02-18,Biggar,55.6234,-3.524,1,1,0
2019-02-20,Edinburgh,55.9533,-3.1883,63,70,41
2018-02-18,Dundee,56.462,-2.9707,2,2,2
2016-09-06,Alloa,56.1165,-3.7919,1,1,1
2019-11-29,Falkirk,56.0019,-3.7839,1,1,0
2019-06-07,Alloa,56.1165,-3.7919,1,1,1
2019-11-03,Perth,56.395,-3.4308,2,2,2
2017-10-15,Dunfermline,56.0717,-3.4522,3,3,0
2019-04-04,Inverurie,57.2835,-2.374,1,2,1
2019-09-25,Falkirk,55.9887,-3.7839,5,5,4
2019-12-22,Irvine,55.6147,-4.6696,2,2,1
2018-06-22,Greenock,55.9565,-4.772,2,2,2
2019-08-16,Dunfermline,56.0717,-3.4522,8,10,6
2018-05-20,Stirling,56.1165,-3.9369,2,2,1
2018-02-21,Glenrothes,56.2008,-3.1599,1,1,0
2020-03-23,Dundee,56.462,-2.9707,3,3,2
2018-02-02,Paisley,55.8473,-4.4401,1,1,1
2017-07-09,Uddingston,55.8157,-4.0791,1,1,0
2019-04-10,Musselburgh,55.9419,-3.0539,2,2,1
2016-12-03,Edinburgh,55.9533,-3.1883,56,72,33
2018-10-18,Dundee,56.462,-2.9707,1,1,1
2019-06-15,Musselburgh,55.9453,-3.0539,2,2,1
2019-06-25,Paisley,55.8473,-4.4401,3,4,2
2018-03-05,Kirkcaldy,56.1165,-3.1581,2,2,1
2016-11-06,Perth,56.395,-3.4308,2,2,2
2017-06-08,Aberdeen,57.1497,-2.0943,6,6,4
2018-09-28,Dunfermline,56.0717,-3.4522,3,3,2
2019-03-08,Dumbarton,55.9392,-4.5646,1,1,1
2019-01-13,Hamilton,55.7776,-4.0537,2,2,1
2018-09-02,Falkirk,56.0019,-3.7839,1,1,1
2018-08-28,Edinburgh,55.9533,-3.1883,51,54,29
2018-02-21,St Andrews,56.3398,-2.7967,2,3,1
2019-03-01,Alloa,56.1168,-3.7919,1,1,1
2018-11-30,Renfrew,55.8753,-4.3915,2,2,1
2017-03-18,Falkirk,55.9887,-3.7839,3,3,2
2018-03-04,Aberdeen,57.1497,-2.0943,3,4,1
2020-01-27,East Kilbride,55.7644,-4.177,5,7,2
